,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,source_split,high_income,age_group,hours_group,net_capital
2157,33,Self-emp-inc,201763,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,data,1,26-35,41-60,0
2158,57,Self-emp-inc,119253,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,65,United-States,>50K,data,1,56-65,61+,15024
2159,47,Self-emp-not-inc,121124,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Italy,>50K,data,1,46-55,41-60,0
2160,41,Private,220132,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,data,1,36-45,21-40,7298
2161,21,Private,60639,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,data,0,18-25,21-40,0
2162,17,Private,195262,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,17,United-States,<=50K,data,0,18-25,0-20,0
2163,61,Unknown,113544,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,55,United-States,<=50K,data,0,56-65,41-60,0
2164,47,Unknown,331650,HS-grad,9,Married-civ-spouse,Unknown,Wife,White,Female,0,0,8,United-States,>50K,data,1,46-55,0-20,0
2165,22,Private,100587,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,<=50K,data,0,18-25,0-20,0
2166,47,Private,298130,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2167,45,Private,242391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,data,1,36-45,21-40,0
2168,32,Self-emp-not-inc,197867,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K,data,0,26-35,41-60,0
2169,59,Private,151977,10th,6,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States,<=50K,data,0,56-65,21-40,0
2170,38,Private,277347,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,data,0,36-45,41-60,0
2171,33,Private,125249,HS-grad,9,Separated,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2172,41,Private,222142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2173,51,Private,270194,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2174,42,Private,169995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,data,0,36-45,41-60,0
2175,27,Private,359155,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,data,1,26-35,21-40,0
2176,60,Private,123992,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,data,0,56-65,41-60,0
2177,64,Local-gov,266080,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,data,0,56-65,21-40,0
2178,37,Private,201531,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,data,1,36-45,21-40,0
2179,54,Self-emp-not-inc,179704,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,data,1,46-55,41-60,0
2180,36,Private,393673,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K,data,1,36-45,41-60,0
2181,34,Private,244147,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Unknown,>50K,data,1,26-35,21-40,0
2182,41,Self-emp-not-inc,438696,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,5,United-States,>50K,data,1,36-45,0-20,0
2183,35,Self-emp-not-inc,207568,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K,data,0,26-35,61+,0
2184,63,Self-emp-inc,54052,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,>50K,data,1,56-65,61+,0
2185,46,Private,187581,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2186,47,Self-emp-not-inc,77102,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2187,24,Private,353010,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,65,United-States,<=50K,data,0,18-25,61+,0
2188,29,Private,54131,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K,data,0,26-35,21-40,0
2189,74,Federal-gov,39890,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Female,0,0,18,United-States,<=50K,data,0,66-100,0-20,0
2190,50,Private,156877,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K,data,1,46-55,61+,0
2191,22,Private,355686,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2192,48,Private,300168,12th,8,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2193,30,Private,488720,9th,5,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K,data,0,26-35,21-40,0
2194,32,Private,157287,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2195,39,Private,184659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2196,49,Private,214169,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2197,25,Private,192149,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2198,50,Private,137253,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2199,44,Private,373050,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2200,65,Private,90377,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,6767,0,60,United-States,<=50K,data,0,56-65,41-60,6767
2201,28,Federal-gov,183151,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K,data,0,26-35,41-60,0
2202,55,Private,227158,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2203,49,Local-gov,34021,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K,data,0,46-55,41-60,0
2204,31,Private,165148,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,12,United-States,<=50K,data,0,26-35,0-20,0
2205,47,Private,211668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2206,45,Private,358886,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,data,1,36-45,21-40,0
2207,35,Private,47707,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2208,34,Self-emp-not-inc,306982,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,<=50K,data,0,26-35,41-60,0
2209,49,Local-gov,52590,HS-grad,9,Widowed,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2210,39,Unknown,179352,Some-college,10,Divorced,Unknown,Not-in-family,White,Female,0,0,35,United-States,<=50K,data,0,36-45,21-40,0
2211,27,Private,158156,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,42,United-States,<=50K,data,0,26-35,41-60,0
2212,42,Private,70055,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2213,60,Unknown,131852,5th-6th,3,Married-civ-spouse,Unknown,Husband,White,Male,0,0,30,United-States,>50K,data,1,56-65,21-40,0
2214,64,Self-emp-not-inc,177825,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,1055,0,40,United-States,<=50K,data,0,56-65,21-40,1055
2215,33,Private,127215,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K,data,1,26-35,41-60,0
2216,23,Private,175183,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2217,45,Private,142287,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,data,1,36-45,41-60,0
2218,34,Private,221324,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2219,53,Private,227602,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,37,Mexico,<=50K,data,0,46-55,21-40,0
2220,22,Private,228452,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,data,0,18-25,21-40,0
2221,57,State-gov,39380,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,data,0,56-65,21-40,0
2222,20,Unknown,96862,Some-college,10,Never-married,Unknown,Own-child,White,Female,0,0,8,United-States,<=50K,data,0,18-25,0-20,0
2223,23,Private,336360,7th-8th,4,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2224,31,Private,257644,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2225,23,State-gov,235853,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,22,United-States,<=50K,data,0,18-25,21-40,0
2226,30,Private,270577,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2227,32,Local-gov,222900,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K,data,1,26-35,41-60,0
2228,42,Private,99254,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K,data,1,36-45,21-40,0
2229,51,Private,224763,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba,<=50K,data,0,46-55,21-40,0
2230,59,Self-emp-not-inc,174056,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,data,1,56-65,21-40,15024
2231,36,Private,127306,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2232,45,Private,339506,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2233,35,Private,178322,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K,data,1,26-35,41-60,0
2234,33,Private,189843,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2235,43,Private,160815,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2236,60,Private,207665,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,data,1,56-65,21-40,0
2237,37,State-gov,160402,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,data,1,36-45,41-60,0
2238,35,Private,170263,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2239,36,Private,184659,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,United-States,<=50K,data,0,36-45,41-60,0
2240,38,Federal-gov,338320,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,data,1,36-45,41-60,-1977
2241,54,Private,101017,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2242,51,Private,204322,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2243,45,Private,241350,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,data,1,36-45,41-60,0
2244,63,Federal-gov,217994,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,56-65,21-40,0
2245,51,Private,128143,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2246,58,Self-emp-not-inc,164065,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,18,United-States,<=50K,data,0,56-65,0-20,0
2247,64,Local-gov,78866,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,data,0,56-65,21-40,0
2248,20,Private,236769,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2249,44,Federal-gov,239539,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,data,1,36-45,21-40,0
2250,39,Private,34028,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,48,United-States,<=50K,data,0,36-45,41-60,0
2251,45,State-gov,207847,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2252,44,Private,175935,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,>50K,data,1,36-45,41-60,0
2253,22,Federal-gov,218445,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2254,63,Self-emp-inc,215833,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,data,1,56-65,21-40,0
2255,26,Private,156976,Assoc-voc,11,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2256,42,Self-emp-not-inc,220647,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,data,0,36-45,41-60,0
2257,20,Private,218343,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,data,0,18-25,21-40,0
2258,29,Private,241431,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,>50K,data,1,26-35,21-40,7298
2259,38,Local-gov,123983,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,1741,40,Vietnam,<=50K,data,0,36-45,21-40,-1741
2260,25,Private,73289,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2261,27,Private,408623,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K,data,0,26-35,41-60,0
2262,46,Private,169180,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2263,31,Private,54929,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K,data,0,26-35,41-60,0
2264,24,Private,306779,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K,data,0,18-25,21-40,0
2265,43,Private,159549,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,data,1,36-45,41-60,0
2266,23,Private,482082,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,21,Mexico,<=50K,data,0,18-25,21-40,0
2267,32,Local-gov,286101,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,37,United-States,<=50K,data,0,26-35,21-40,0
2268,44,Private,167955,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K,data,0,36-45,21-40,0
2269,40,Self-emp-not-inc,209040,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2270,38,Private,105017,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2271,23,Private,27776,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2272,19,Private,242941,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1602,10,United-States,<=50K,data,0,18-25,0-20,-1602
2273,41,Private,118853,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2274,48,Private,119565,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,data,0,46-55,21-40,0
2275,23,Private,196827,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,<=50K,data,0,18-25,21-40,-1902
2276,47,Private,275361,Assoc-acdm,12,Widowed,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K,data,0,46-55,21-40,0
2277,42,Private,225193,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,data,0,36-45,21-40,0
2278,17,Private,329783,10th,6,Never-married,Sales,Other-relative,White,Female,0,0,10,United-States,<=50K,data,0,18-25,0-20,0
2279,29,Local-gov,107411,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K,data,0,26-35,61+,0
2280,21,State-gov,258490,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,data,0,18-25,0-20,0
2281,18,Unknown,120243,11th,7,Never-married,Unknown,Own-child,White,Male,0,0,27,United-States,<=50K,data,0,18-25,21-40,0
2282,31,Private,219509,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,>50K,data,1,26-35,21-40,0
2283,27,Local-gov,29174,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,26-35,21-40,0
2284,29,Private,40083,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,<=50K,data,0,26-35,21-40,0
2285,23,Private,87528,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K,data,0,18-25,41-60,0
2286,41,Private,116379,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Taiwan,>50K,data,1,36-45,41-60,0
2287,46,Local-gov,216214,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,data,1,46-55,21-40,0
2288,34,Private,268051,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,25,Haiti,<=50K,data,0,26-35,21-40,0
2289,42,Self-emp-not-inc,121718,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K,data,0,36-45,21-40,0
2290,18,Private,201901,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,<=50K,data,0,18-25,0-20,-1719
2291,46,Private,109089,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K,data,0,46-55,21-40,0
2292,18,Unknown,346382,11th,7,Never-married,Unknown,Own-child,White,Male,0,0,15,United-States,<=50K,data,0,18-25,0-20,0
2293,52,Private,284129,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,data,1,46-55,21-40,0
2294,56,Private,143030,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,56-65,21-40,0
2295,21,Private,212619,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2296,22,Self-emp-not-inc,199011,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,20,United-States,<=50K,data,0,18-25,0-20,0
2297,31,Private,118901,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,data,0,26-35,41-60,0
2298,41,Self-emp-not-inc,129865,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K,data,0,36-45,41-60,0
2299,25,Private,157900,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,data,0,18-25,21-40,0
2300,43,Self-emp-not-inc,349341,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K,data,0,36-45,41-60,0
